url,is_phishing,url_uzunlugu,alan_adi_uzunlugu,ip_adresi_var_mi,nokta_sayisi,tire_sayisi,et_isareti_sayisi,soru_isareti_sayisi,esittir_sayisi,alt_dizin_sayisi,https_var_mi,alt_alan_adi_sayisi,marka_taklidi_var_mi,supheli_tld_var_mi,kisaltma_servisi_mi,alan_adinda_tire_var_mi,alan_adinda_http_var_mi,parametre_sayisi,supheli_kelime_sayisi,alan_adi_uzantisi,ozel_karakter_sayisi,rakam_sayisi,ardisik_karakter_sayisi,entropi
https://thechaddingfr.web.app/,1,30,21,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,4.0062389286533895
http://smarthosting.cz,0,22,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cz,0,0,1,3.823067982273661
https://lite.evernote.com/note/267a31b0-e191-2b36-636c-5bd46741fc70,1,67,17,0,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,com,4,23,1,4.625738541741087
http://caraudio24.de,0,20,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de,0,2,1,3.9219280948873627
http://accutaneiso.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.7544418457133455
http://chanpintao.cn,0,20,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.3464393446710154
https://bafkreic4cz4si7j4et6nztcaflbegoeaqxcycmwhksxwewz7sbs5zgnz74.ipfs.dweb.link/,1,83,74,0,3,0,0,0,0,1,1,2,0,1,0,0,0,0,0,link,0,9,1,4.718135293121963
https://ss.realgreen.com/Get?i=XpvlNk8IbNc0tOEmacuxsMFL7cFRtm8m1CQ74Vc_y306KxrXnoFejfCDmzxnERrNMiA7lGr2F-HNwPo28HTGF0mWO5aRibOkeRYtMeX09s3FCdS4ZpB1lF7o3pKyqk0aoMtJF0nVmvK22aE_PoWqerzI8OUKH2RjcRw9UNhi7301&t=3&u=//institutodoandovida.org.br//idea/slap/#cGhpc2hpbmdAaXJzLmdvdg=,1,274,16,0,4,1,0,1,4,7,1,1,0,0,0,0,0,3,0,com,0,36,2,5.817752475168158
https://domain-united-de.blogspot.mx/,1,37,28,0,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,mx,2,0,1,4.175273297885966
http://dzsc.com,0,15,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.506890595608519
http://kunduz.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7345216647797512
http://redlinevpn.pro,0,21,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro,0,0,1,3.6897037321995474
http://spamrl.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.616874605956222
http://mattressunderground.com,0,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.9483943455364034
https://pub-2916f79c02924f4090d165d00e7d0ff0.r2.dev/index.html,1,62,43,0,3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,dev,1,24,2,4.562572521072457
https://urlz.fr/uOrw,1,20,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,fr,0,0,1,3.6464393446710157
https://docto-portail.com/captcha.php,1,37,17,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,com,1,0,1,3.7098873262947873
https://www-clients-pickup.com/,1,31,22,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,com,2,0,3,3.9937305842314768
https://679black.wixsite.com/my-site,1,36,20,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,com,1,3,1,4.329239931817578
http://bleuz.com,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.75
http://karinastylediaries.com,0,29,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,4.090234012145144
https://krrenlogoins.webflow.io/,1,32,23,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,io,0,0,2,4.038909765557392
http://meilin666.cn,0,19,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,3,3,3.5766176449086657
http://snex.com.cn,0,18,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.cn,0,0,1,3.614369445886757
https://away.vk.com/away.php?rh=bf32dc63-b54f-42e4-b6c3-c6d5761519cd,1,68,11,0,3,4,0,1,1,1,1,1,0,0,0,0,0,1,0,com,0,19,1,4.757997723692868
http://healthyrecipesblogs.com,0,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,4.031401845392172
http://negoveiojogosonline.vip,0,30,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,vip,0,0,1,3.711080496244278
http://peoplebrowsr.com,0,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.762267390651494
http://gi-grimsby.co.uk,0,23,16,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,co.uk,1,0,1,4.088779347361361
http://camunda.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.614369445886757
http://marketinginasia.com,0,26,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.921029621737615
http://pacificgrass.co,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co,0,0,2,3.6978458230844122
https://2ww.me/3mtw3,1,20,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,me,0,3,2,3.408694969562842
https://password-verify.mos.ap-southeast-2.sufybkt.com/Password_expired_countdown.html#tips@fbi.gov,1,99,46,0,6,3,1,0,0,1,1,3,0,0,0,0,0,0,1,com,6,1,2,4.673569661061613
http://gaborstore.nl,0,20,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nl,0,0,1,3.784183719779189
http://aman69fantasi.com,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,2,1,3.8035088547976783
https://ipfs.best-practice.se/ipfs/bafybeifcapyj7jvme7k6wkvbedigwpomohe2rksx24srflbk2fwezsdmom/lndex-fixme.html,1,111,21,0,3,2,0,0,0,3,1,1,0,1,0,1,0,0,0,se,2,7,1,4.735562043256716
https://ipfs.io/ipfs/QmaMXPagY4f3ckpXwwwQ5gFK4chaqZRTC1e7Dz12CzTKuc,1,67,7,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,io,0,8,1,5.073114190264029
https://app.jotform.com/251732790374562,1,39,15,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,15,2,4.348752859555049
https://allegrolokalnie.y232-243.shop/,1,38,29,0,2,1,0,0,0,1,1,1,0,1,0,1,0,0,0,shop,1,6,2,4.240962710641206
https://bigaroua.web.app/,1,25,16,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.8332696895151086
https://boiarsc.wixsite.com/my-site-1,1,37,19,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,com,2,1,1,4.107969919624532
https://forms.gle/eodBvTiqbehR26K2A,1,35,9,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,gle,0,3,1,4.571860873964196
http://sqoutit.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.5032583347756456
http://1wins-app.com,0,20,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,com,1,1,2,3.8841837197791893
http://sbsinformatique.com,0,26,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,4.132944044980959
http://lhsameday.com,0,20,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8219280948873626
https://sport.work.gd/section/?apps,1,35,13,0,2,0,0,1,0,2,1,1,0,1,0,0,0,0,0,gd,0,0,1,3.9648576597402956
https://pub-ebf3f696dd044e979ca3171a18a98358.r2.dev/index.html,1,62,43,0,3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,dev,1,22,2,4.804450947239387
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WVrpMlUREdXNEdOSUk0WkpQOFUzMFY4OEowNzBBVS4u,1,132,16,0,3,0,0,1,1,2,1,1,0,0,0,0,0,1,1,com,0,4,2,5.37550060870816
http://scatsale.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.5766176449086657
http://bjyyfz.cn,0,16,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,2,3.625
https://guide-trezerhardwallet.pages.dev/,1,41,32,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,dev,1,0,2,4.0275684677161125
http://vinstrok.ru,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,0,1,3.6835423624332306
https://ifyufyujk.quip.com/mDKeA5CkPozM/CLICK-HERE-TO-START,1,59,18,0,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,com,3,1,1,4.9840066085372
http://tian66588.com.cn,0,23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.cn,0,5,2,3.795088586397732
https://broadbandawesome.sellfy.store/,1,38,29,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,store,0,0,2,4.063202513215852
http://tarotdemarselha.com.br,0,29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.br,0,0,1,3.840402546702505
http://elnour-tech.com,0,22,15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,com,1,0,1,3.788754913993503
http://bellona.com.tr,0,21,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.tr,0,0,2,3.7849418274376427
http://rupinup.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.5724312513221195
https://forms.office.com/r/m6jUV3V6bm,1,37,16,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,com,0,3,2,4.1416216087552495
http://ecdsa.net,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.452819531114783
https://gravatar.com/coole288b692ee6,1,36,12,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,com,0,7,1,4.231746181697386
http://ccsdetroit.edu,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edu,0,0,2,3.6304126608739984
http://netrk.net,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.125
http://nufang68.cn,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,2,1,3.6835423624332306
https://cartooncrumbs.com/pnnbstatem/nedvcsecauth/,1,50,17,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,com,0,0,2,3.968884070537636
http://porntopxxxz.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,3,3.5039975273348483
https://314854910493927572.weebly.com/,1,38,29,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,18,2,4.4514890264306795
https://allianceterrit.web.app/,1,31,22,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.8245334068819115
https://us18.campaign-archive.com/?u=f1be4df8262501fb9e69b20e5&id=c77ac627f9,1,76,25,0,2,1,0,1,2,1,1,1,0,0,0,1,0,2,0,com,1,23,1,4.920376816212255
http://mt-swift.com-ustf.us,1,27,20,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,us,2,0,1,3.704349428956051
http://theasianschool.net,0,25,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,2,3.653660689688186
https://www.abcsubmit.com/view/id_1ibbot5rm_1s3q?utm=abcsubmit,1,58,13,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,2,com,2,4,1,4.345073995785254
http://nextmp.net,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.146286370662104
https://ipfs.best-practice.se/ipfs/bafybeie6ca7ijixjhwi6ugzmszldlzrxzvz2j2o3uu7haek7vmctbsjxy4/,1,95,21,0,2,1,0,0,0,3,1,1,0,1,0,1,0,0,0,se,1,9,1,4.786528209938725
https://mexira.cfd/wzamy,1,24,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,cfd,0,0,1,4.136842188131012
http://medizal.pl,0,17,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pl,0,0,1,3.616874605956222
http://ahnegao.com.br,0,21,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.br,0,0,1,3.8208888513501886
https://tinyurl.com/kfdzsn5c,1,28,11,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,com,0,1,1,4.253434386188785
https://bbpro-99cc91d55386.herokuapp.com/?fbclid=IwY2xjawOHF_VleHRuA2FlbQIxMABicmlkETFwWWxraEpKbU16YmttTjB0c3J0YwZhcHBfaWQPNTQxNjM5NDkzODg5MDI1CGNhbGxzaXRlATIAAR7JoMHci6RbltcDB1IHnPKvFoc4Bjy_P01EI0zMeoePMoNXIvviZP5zDHINWw_aem__lM5JiUmpozhVBsS_fiWLQ,1,248,32,0,2,1,0,1,1,1,1,1,0,0,0,0,0,1,0,com,1,28,2,5.836791088364394
http://iitb.ac.in,0,17,10,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ac.in,0,0,2,3.29277019393699
http://savvyplumbing.co.za,0,26,19,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,co.za,0,0,2,4.238901256602631
http://pinkponyclub.online,0,26,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,online,0,0,1,3.825251737288651
http://slugmag.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7254805569978675
https://fedtel-webmail-info.weeblysite.com/,1,43,34,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,com,2,0,2,4.175696440497044
http://tungaloy.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.787143960698139
https://n-dx-en-login.pages.dev/,1,32,23,0,2,3,0,0,0,1,1,1,0,1,0,0,0,0,1,dev,3,0,1,4.030639062229566
http://agb-02.com,0,17,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,com,1,2,1,3.85216872360328
http://ihcwpra.cn,0,17,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.4992275471326924
https://club-gagnant.online/,1,28,19,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,online,1,0,1,3.9677201004744993
http://highrevenuenetwork.com,0,29,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.9783335811852636
http://evolutionhealthcaresystems.co.uk,0,39,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co.uk,0,0,1,4.109138039864114
http://house.lk,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lk,0,0,1,3.506890595608519
https://bafkreiaorkxudnvne62jnj57654bubxbrtuifeswddxkks2mp5zgi6xuqu.ipfs.dweb.link/,1,83,74,0,3,0,0,0,0,1,1,2,0,1,0,0,0,0,0,link,0,10,2,4.778923022731805
https://agrobiobot.com/QGmMsSwN/,1,32,14,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,com,0,0,1,4.163909765557392
http://eversportsmanager.com,0,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8693312611115185
https://kutt.it/Gdc8uN,1,22,7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,it,0,1,2,3.624680346973648
http://goldenstepmarketing.com,0,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,4.081727678869736
https://exo--duswallet3.pages.dev/,1,34,25,0,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,dev,2,1,2,4.0796786498829745
https://did.li/id-kvish6,1,24,6,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,li,1,1,1,3.6053885422075336
http://automatica-munich.com,0,28,21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,com,1,0,1,3.655045546825804
http://allegrolokalnie.pl-oferta-kategorie-polecane302994940.sbs/,1,65,57,0,2,3,0,0,0,1,0,1,0,1,0,1,0,0,0,sbs,3,9,2,4.389214306591207
http://perwiramedia.com,0,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8279097821439696
http://bloroxy.net,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.6835423624332306
https://web-sso-coinbase-app.square.site/,1,41,32,0,2,3,0,0,0,1,1,1,1,1,0,0,0,0,0,site,3,0,2,4.009156577419443
https://rp.mockplus.com/run/eteGmPlODa/P4JQ3CWZ6x/backToHead?cps=hide&dt=iphoneX&ha=0&la=0&nav=0&out=0&rps=hide&rt=0&as=true,1,124,15,0,2,0,0,1,9,4,1,1,0,0,0,0,0,9,0,com,0,8,1,4.941526304212018
http://server317.com,0,20,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,3,1,3.9219280948873627
https://ileontouvre.web.app/,1,28,19,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.9852281360342516
http://findmykids.app,0,21,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,app,0,0,2,3.7849418274376427
http://xuzipeng.cn,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.7254805569978675
http://heathandco.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.558518613048906
http://3ddd.ru,0,14,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,1,3,3.1820058147602133
http://cagece.com.br,0,20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.br,0,0,1,3.684183719779189
https://op2-tec-authorized-docwmtm.firebaseapp.com/,1,51,42,0,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,com,3,1,2,4.272737538339061
https://claim-nodes.firebaseapp.com/,1,36,27,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,com,1,0,2,4.17619062614183
http://tagtoo.co,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co,0,0,2,3.077819531114783
http://1062betebet.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,4,1,3.6978458230844122
http://seeds66.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,2,2,3.614369445886757
https://primeone.org/wp-content/plugins/gravityforms/includes/ht/content/,1,73,12,0,1,1,0,0,0,7,1,0,0,0,0,0,0,0,0,org,1,0,1,4.204757909282968
http://tecnatox.cat,0,19,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cat,0,0,1,3.32110433057849
http://javseven.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.826874881864638
https://provinciatoken24.webcindario.com/inicio.html,1,52,32,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,2,1,4.224076257887881
http://usfk.mil,0,15,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mil,0,0,1,3.640223928941852
http://swyxb.cn,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.640223928941852
http://tunnelsnakes.com/,1,24,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,com,0,0,2,3.823934896284056
http://trulytokyo.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.594465636961452
http://skeetube.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.6421498816369042
http://lucrin.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7345216647797512
http://allegrolokalnie.kategorie-promowane-id61910.rest,1,55,48,0,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0,rest,2,5,2,4.329099659325983
http://delonghi.ru,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,0,1,3.8365916681089787
https://app.jotform.com/251743978172568,1,39,15,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,15,2,4.368108949354111
https://afflarabot.web.app/,1,27,18,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.7080481500712312
http://yosefk.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7345216647797512
https://junocom-104914.square.site/,1,35,26,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,site,1,6,1,4.378864088188098
https://forms.fillout.com/t/e1iJut7ZAkus,1,40,17,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,com,0,2,2,4.2250705203641825
https://mailaccountclosureupdates.weebly.com/,1,45,36,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,com,0,0,2,4.191201429374546
https://links.us1.defend.egress.com/Warning?crId=68d52acebc5cf2d979908ce3&amp;Domain=hallevans.com&amp;Threat=eNpzrShJLcpLzAEADmkDRA%3D%3D&amp;Lang=en&amp;Base64Url=eNo1jl1vmzAYhX_NLgnYBttUiqqtS5qo0jq0tGzcTP4M3xBjkoZfP0PHzfGR3_Mcndzafnjw_bpoq42SZ9UXdWc3omv8wZeUhUJA4Yt4eL_Y8xC9NWYa_pZpS5r7-XHcrriUSgAv8FTrCdtvrFGtbAphuqXpVgy-qAtR2aJR_hX4l1GZ--No6s-CLzBCzAnUi8xbetNZJdyQUbLhKuaa5eaYOa3nOJIrvfL_G9yTM9MokTNrunaF3fetX42q64XEYmnazV6ARZ_LFL_xU2lAXR5wen-lKph-xslxV6anY_aUVR2uT4iSXy8afOy6pADHKni6_BB7sh-iKWvr02eV_Jbdscm_Oh_p6ToJ-JF_3xfgD1yuyfsuOfxOeRJl1Wtz08MLG_cHs8yy975blrkiPDaF3OKYQagp8yJKAi_kQnkUIepJHsQk0CrQBLmsEXYLiMvEGIMZZqPNtwxrBTh0QiVAEUMhkTwUOqQqRkGsOUCKUSo9jDlSHGnKg0hyRTBSLgsgY2GoZRASF4eKsX-1lrGA&amp;@OriginalLink=link.edgepilot.com,1,738,27,0,7,10,1,1,6,1,1,3,0,0,0,0,0,6,0,com,0,84,2,5.991201237025606
http://wordlesstech.com,0,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.795088586397732
http://ricksoft-gantt-cloud.com,0,31,24,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,com,2,0,2,4.143892585265464
http://inficad.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7254805569978675
http://imerodromos.gr,0,21,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gr,0,0,1,3.6537567082870015
http://x06b4.com,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,3,1,3.75
http://raspadinhasortudo.com,0,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8693312611115185
http://puzzcore.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.6163485660751644
http://rummy91z.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,2,2,3.787143960698139
https://ungu.in/aerhbaergaergvaerx,1,34,7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,in,0,0,1,3.866587105828959
http://plazagarden.ru,0,21,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,0,1,3.7849418274376427
http://mastervps.net,0,20,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.521928094887363
http://silvergoblin.cards,0,25,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cards,0,0,1,4.163856189774725
http://ayodhyaprojects.com,0,26,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.873140679513133
http://ticketpros.co.za,0,23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,co.za,0,0,1,3.740953260404839
https://us10.campaign-archive.com/?u=425785461a502b90bc91c49cf&id=bea5de4fbd,1,76,25,0,2,1,0,1,2,1,1,1,0,0,0,1,0,2,0,com,1,22,1,4.874195566155322
https://link.space/@audiomail,1,29,10,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,space,1,0,1,4.090234012145144
http://paradescommission.org,0,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,org,0,0,2,3.9677201004744993
https://bafkreia7rwlvzxsvx4frzxxmcntlc2nefpavt4ig2n5hofg5cllpvxfq7q.ipfs.dweb.link/,1,83,74,0,3,0,0,0,0,1,1,2,0,1,0,0,0,0,0,link,0,8,2,4.760421738957228
https://pub-c0ec34ba7bb44221bdf1f5fec3a405ae.r2.dev/index.html,1,62,43,0,3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,dev,1,16,2,4.643577262545239
http://kaigoagent.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7849418274376427
http://deadca.de,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de,0,0,1,3.202819531114783
http://platanitos.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.6304126608739984
http://43.156.75.220/v3/signin/identifier?dsh=S1594104187:1678991849318951&amp;continue=https://accounts.google.com/?&amp;xrealip=149.56.153.181&amp;followup=https://accounts.google.com/?&amp;xrealip=149.56.153.181&amp;ifkv=AWnogHePeWHdvnJ-svBfJRfzsvTpFO6b8zBo0oZAbAa3lvLOgJUJ3iLe1z0dN9HjAL-UAbpTn_yIzg&amp;passive=1209600&amp;xrealip=149.56.153.181&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin,1,403,13,1,16,2,0,3,10,9,0,0,1,1,0,0,0,10,6,,0,85,2,5.509366448056349
http://decathlon.tn,0,19,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,tn,0,0,1,3.5110854081804272
http://lapakbukit.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7849418274376427
http://onkeehi.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.614369445886757
http://5njimd.cn,0,16,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,1,1,3.625
http://bbni4dalus.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,1,2,4.106603137064474
https://iztnetzerocomstartwebmaildocfwwcdocredir32tur1p50vid3r.weebly.com/,1,74,65,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,6,2,4.541884576220063
http://dcweq.cn,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.506890595608519
https://domappcheckomeg23.web.app/,1,34,25,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,2,2,4.054538856580817
http://jokerfilmizle.org,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,org,0,0,1,4.001629167387823
